question_id,article_id,content_hash,passage_title,question_preview,score,status,passed_total,failed_checks,run_id,grammatical_parallel,plausibility,homogeneity,specificity_balance,standard_alignment,clarity_precision,single_correct_answer,passage_reference,length_check,too_close,difficulty_assessment
quiz_302047_sibling_1,article_101006,12fa5b49ecd1,"Alice’s Adventures in Wonderland, Part III",What lesson does the story teach about dealing with confu...,64%,❌,7/11,"standard_alignment, clarity_precision, single_correct_answer, difficulty_assessment",20251220_013656,✅,✅,✅,✅,❌,❌,❌,✅,✅,✅,❌
quiz_302047_sibling_2,article_101006,c483db6d5b0e,"Alice’s Adventures in Wonderland, Part III",What message does the story convey through the Mad Hatter...,91%,✅,10/11,difficulty_assessment,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302047_sibling_3,article_101006,9e077c068128,"Alice’s Adventures in Wonderland, Part III","Based on the entire passage, what central idea does the a...",100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302047_sibling_4,article_101006,ce2878b10cfc,"Alice’s Adventures in Wonderland, Part III",What main message does the author share through Alice's c...,100%,✅,11/11,,20251220_013656,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302048,article_101006,52faf27ff841,"Alice’s Adventures in Wonderland, Part III",Read this outline about Alice's journey. I. Characters Al...,91%,✅,10/11,standard_alignment,20251220_002738,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302048_sibling_1,article_101006,ad6989e6c623,"Alice’s Adventures in Wonderland, Part III",Which text details best help readers understand that the ...,91%,✅,10/11,standard_alignment,20251220_013656,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302048_sibling_2,article_101006,e5e1f17b8160,"Alice’s Adventures in Wonderland, Part III",Look at this timeline of events:  1. Alice talks to Chesh...,82%,✅,9/11,"plausibility, standard_alignment",20251220_002738,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302048_sibling_3,article_101006,622c8525177e,"Alice’s Adventures in Wonderland, Part III","Look at this chart about Alice's conversations:

Conversa...",55%,❌,6/11,"plausibility, standard_alignment, clarity_precision, single_correct_answer, length_check",20251220_013656,✅,❌,✅,✅,❌,❌,❌,✅,❌,✅,✅
quiz_302048_sibling_4,article_101006,c436459f3a88,"Alice’s Adventures in Wonderland, Part III","Look at this simple chart about Alice's journey:

Alice's...",82%,✅,9/11,"standard_alignment, single_correct_answer",20251220_013656,✅,✅,✅,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302049,article_101006,d74d3b7063ff,"Alice’s Adventures in Wonderland, Part III",What is one way the author shows that Wonderland is a str...,82%,✅,9/11,"plausibility, standard_alignment",20251220_002738,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302049_sibling_1,article_101006,187dfe387f96,"Alice’s Adventures in Wonderland, Part III",How does the author organize the story to show Alice meet...,55%,❌,6/11,"grammatical_parallel, plausibility, homogeneity, specificity_balance, length_check",20251220_013656,❌,❌,❌,❌,✅,✅,✅,✅,❌,✅,✅
quiz_302049_sibling_2,article_101006,5e2e76981533,"Alice’s Adventures in Wonderland, Part III",What does the author emphasize about Wonderland by descri...,82%,✅,9/11,"standard_alignment, difficulty_assessment",20251220_002738,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302049_sibling_3,article_101006,d5360ec9925b,"Alice’s Adventures in Wonderland, Part III",Which sentence from the passage shows the beginning of th...,82%,✅,9/11,"standard_alignment, length_check",20251220_013656,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_302049_sibling_4,article_101006,e2406c77a39f,"Alice’s Adventures in Wonderland, Part III","In paragraph 1, which part of the conversation with the C...",82%,✅,9/11,"standard_alignment, difficulty_assessment",20251220_002738,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302054,article_101007,fc96a0a2a4f2,"Alice’s Adventures in Wonderland, Part IV",How does Alice most likely feel when the Queen screams 'O...,91%,✅,10/11,difficulty_assessment,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302054_sibling_1,article_101007,5a53a68ea877,"Alice’s Adventures in Wonderland, Part IV",What does the Queen's action of shouting 'Off with his he...,82%,✅,9/11,"plausibility, difficulty_assessment",20251220_002738,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302054_sibling_2,article_101007,64d2a5762f87,"Alice’s Adventures in Wonderland, Part IV",How does Alice's flamingo mallet make it difficult for he...,100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302054_sibling_3,article_101007,83d67b4f0413,"Alice’s Adventures in Wonderland, Part IV","Based on the croquet game description, what character tra...",100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302054_sibling_4,article_101007,598f66168f0c,"Alice’s Adventures in Wonderland, Part IV",What do the Gryphon and Mock Turtle's actions of telling...,82%,✅,9/11,"plausibility, difficulty_assessment",20251220_002738,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302055,article_101007,14d557ec0a45,"Alice’s Adventures in Wonderland, Part IV",What does Alice say during the trial when the Queen wants...,91%,✅,10/11,standard_alignment,20251220_002738,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302055_sibling_1,article_101007,af8bdf541699,"Alice’s Adventures in Wonderland, Part IV",What central message does the author convey through Alice...,82%,✅,9/11,"difficulty_assessment, length_check",20251220_013656,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,❌
quiz_302055_sibling_2,article_101007,da16b0d269af,"Alice’s Adventures in Wonderland, Part IV",What message does the story convey through Alice's conver...,91%,✅,10/11,difficulty_assessment,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302055_sibling_3,article_101007,5aa0303c65f8,"Alice’s Adventures in Wonderland, Part IV",What is the main lesson Alice learns throughout her adven...,82%,✅,9/11,"difficulty_assessment, length_check",20251220_013656,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,❌
quiz_302055_sibling_4,article_101007,215969e4760b,"Alice’s Adventures in Wonderland, Part IV","Based on the ending, what central message does Alice's si...",91%,✅,10/11,difficulty_assessment,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302056,article_101007,8a96d4ced914,"Alice’s Adventures in Wonderland, Part IV",Why did the author write this story about Alice in Wonder...,73%,❌,8/11,"plausibility, specificity_balance, length_check",20251220_002738,✅,❌,✅,❌,✅,✅,✅,✅,❌,✅,✅
quiz_302056_sibling_1,article_101007,71048a56e24f,"Alice’s Adventures in Wonderland, Part IV","According to the story, what phrase does Alice use to cha...",82%,✅,9/11,"standard_alignment, difficulty_assessment",20251220_002738,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302056_sibling_2,article_101007,9a1b7b97286f,"Alice’s Adventures in Wonderland, Part IV",What detail from the passage shows how the trial demonstr...,82%,✅,9/11,"standard_alignment, difficulty_assessment",20251220_002738,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302056_sibling_3,article_101007,31487d038696,"Alice’s Adventures in Wonderland, Part IV",From whose point of view is this story told?,82%,✅,9/11,"difficulty_assessment, length_check",20251220_013656,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,❌
quiz_302056_sibling_4,article_101007,72417ae8c4de,"Alice’s Adventures in Wonderland, Part IV",What do the details about the witnesses not helping and t...,82%,✅,9/11,"standard_alignment, difficulty_assessment",20251220_002738,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302057,article_101007,a0ff14f86b9d,"Alice’s Adventures in Wonderland, Part IV","Which choice best describes how the sections, in order, d...",91%,✅,10/11,plausibility,20251220_002738,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302057_sibling_1,article_101007,eb679f54eb82,"Alice’s Adventures in Wonderland, Part IV",Why does the author most likely describe Alice as being '...,91%,✅,10/11,standard_alignment,20251220_002738,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302057_sibling_2,article_101007,65c6854bc417,"Alice’s Adventures in Wonderland, Part IV",How does the author organize the events to show Alice's e...,100%,✅,11/11,,20251220_013656,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302057_sibling_3,article_101007,b6e887cf0645,"Alice’s Adventures in Wonderland, Part IV",How does the author's description of the trial as 'a comp...,82%,✅,9/11,"standard_alignment, difficulty_assessment",20251220_002738,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302057_sibling_4,article_101007,ae31bde96f9c,"Alice’s Adventures in Wonderland, Part IV",How does the author organize the passage to show Alice's ...,82%,✅,9/11,"plausibility, difficulty_assessment",20251220_013656,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302058,article_101007,cf486174424a,"Alice’s Adventures in Wonderland, Part IV",What does the ending tell us about Alice’s adventures in...,91%,✅,10/11,standard_alignment,20251220_002738,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302058_sibling_1,article_101007,a9c88faca4d1,"Alice’s Adventures in Wonderland, Part IV",How do the four parts of this story work together to show...,91%,✅,10/11,single_correct_answer,20251220_013656,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302058_sibling_2,article_101007,82b6c4d2a519,"Alice’s Adventures in Wonderland, Part IV",What is the purpose of the second section that describes...,100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302058_sibling_3,article_101007,5db8e0fc06ff,"Alice’s Adventures in Wonderland, Part IV",How does the third section build on the earlier croquet g...,91%,✅,10/11,length_check,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302058_sibling_4,article_101007,2d01fbec0749,"Alice’s Adventures in Wonderland, Part IV",What role does the final section play in completing the s...,82%,✅,9/11,"length_check, difficulty_assessment",20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,❌
quiz_302062,article_101008,7c127d15a719,"The Open Road, Part I",Which body of water is the main setting of the story?,91%,✅,10/11,plausibility,20251220_002738,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302062_sibling_1,article_101008,cf6d83cfcdbf,"The Open Road, Part I",What does the description of Toad's stables and banquet h...,91%,✅,10/11,plausibility,20251220_002738,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302062_sibling_2,article_101008,96649fd38e29,"The Open Road, Part I","Based on the passage, which statement about Rat's knowled...",100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302062_sibling_3,article_101008,6580bf15e1ca,"The Open Road, Part I",How does Mole show his feelings when Rat describes Toad?,100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302062_sibling_4,article_101008,d2956324bfef,"The Open Road, Part I","According to the passage, what does Rat notice about all ...",91%,✅,10/11,length_check,20251220_013656,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302063,article_101008,51fc3ff11ac8,"The Open Road, Part I","Based on his words and actions in the story, Toad most li...",100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302063_sibling_1,article_101008,895924955db0,"The Open Road, Part I",What evidence from the story shows that Toad values his o...,91%,✅,10/11,length_check,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302063_sibling_2,article_101008,b790ac6b529c,"The Open Road, Part I",Rat's statement that Toad is 'always happy to see you' an...,91%,✅,10/11,plausibility,20251220_002738,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302063_sibling_3,article_101008,9949cd4ecf19,"The Open Road, Part I","Based on the description of how Toad greets his visitors,...",100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302063_sibling_4,article_101008,bbf17fffdcb6,"The Open Road, Part I",How does Toad's response to Mole's compliment reveal his...,100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302064,article_101008,2672090ccf13,"The Open Road, Part I","Read the sentence from the passage. ""Maybe he's not very...",100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302064_sibling_1,article_101008,d544cc743e52,"The Open Road, Part I",Read this sentence from the passage: 'Maybe he's not very...,82%,✅,9/11,"plausibility, standard_alignment",20251220_002738,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302064_sibling_2,article_101008,8f76a2c24e53,"The Open Road, Part I",What central message about relationships does the story e...,91%,✅,10/11,length_check,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302064_sibling_3,article_101008,bea16cdf319b,"The Open Road, Part I",What is the main lesson about friendship shown throughout...,100%,✅,11/11,,20251220_013656,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302064_sibling_4,article_101008,a42142efbad4,"The Open Road, Part I",The passage states that Rat tells Mole 'we never tell Toa...,82%,✅,9/11,"standard_alignment, difficulty_assessment",20251220_002738,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302065,article_101008,6955f6d6dc58,"The Open Road, Part I",The author most likely included the description of the em...,91%,✅,10/11,length_check,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302065_sibling_1,article_101008,59b0f1d7c2a1,"The Open Road, Part I",Why does the author include the detail that boats are 'hu...,91%,✅,10/11,difficulty_assessment,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302065_sibling_2,article_101008,add91a8fd352,"The Open Road, Part I",How does the author use Rat's observation 'I see what's h...,82%,✅,9/11,"standard_alignment, length_check",20251220_002738,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_302065_sibling_3,article_101008,c2788f05fb5f,"The Open Road, Part I",What does the description of the boathouse as being 'in s...,91%,✅,10/11,difficulty_assessment,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302065_sibling_4,article_101008,1d879f741247,"The Open Road, Part I",How does the contrast between the boathouse description a...,91%,✅,10/11,standard_alignment,20251220_002738,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302070,article_101009,0be71510e0fe,"The Open Road, Part II","In this story, the main problem is that the friends",91%,✅,10/11,plausibility,20251220_002738,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302070_sibling_1,article_101009,5cc641309e78,"The Open Road, Part II","According to the passage, what does Toad do when he first...",100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302070_sibling_2,article_101009,2a4e04d4173e,"The Open Road, Part II",Why does Rat make an angry sound and put his hands in his...,91%,✅,10/11,plausibility,20251220_002738,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302070_sibling_3,article_101009,8aef091fb2a5,"The Open Road, Part II",What information from the passage shows that the friends...,100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302070_sibling_4,article_101009,080cef379aac,"The Open Road, Part II","Based on the passage, how do the friends' plans change fr...",82%,✅,9/11,"length_check, difficulty_assessment",20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,❌
quiz_302071,article_101009,6f66f9f483cc,"The Open Road, Part II",Which word describes how Mole most likely feels about goi...,100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302071_sibling_1,article_101009,0b77bc1dae17,"The Open Road, Part II",Which detail best shows that Toad is trying to convince h...,91%,✅,10/11,length_check,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302071_sibling_2,article_101009,8e0a77a14eae,"The Open Road, Part II","What does Rat's response 'I'm not coming, and that's fina...",91%,✅,10/11,plausibility,20251220_002738,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302071_sibling_3,article_101009,53d65158daed,"The Open Road, Part II",What character trait does Toad show throughout the passage?,100%,✅,11/11,,20251220_013656,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302071_sibling_4,article_101009,233d04e4af21,"The Open Road, Part II","Based on the passage, what can you conclude about why Mol...",91%,✅,10/11,length_check,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302072,article_101009,60f0f4829845,"The Open Road, Part II","Read the sentence from the passage: ""I feel sorry that yo...",91%,✅,10/11,standard_alignment,20251220_002738,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302072_sibling_1,article_101009,35f827c88030,"The Open Road, Part II",Read this sentence from the passage: 'I feel sorry that y...,91%,✅,10/11,standard_alignment,20251220_002738,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302072_sibling_2,article_101009,f34ddfc75b18,"The Open Road, Part II",What does Toad's statement 'The whole world is waiting fo...,82%,✅,9/11,"length_check, difficulty_assessment",20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,❌
quiz_302072_sibling_3,article_101009,5b889911a526,"The Open Road, Part II","According to the passage, Mole says 'Of course I'll stick...",82%,✅,9/11,"standard_alignment, difficulty_assessment",20251220_002738,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302072_sibling_4,article_101009,e52157a8038b,"The Open Road, Part II",What is the main message about friendship shown in this s...,100%,✅,11/11,,20251220_013656,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302073,article_101009,136167638bfb,"The Open Road, Part II",This question is connected to the next question you will...,100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302073_sibling_1,article_101009,f23ee944e6d1,"The Open Road, Part II",How does the narrator show that each character has a diff...,82%,✅,9/11,"plausibility, length_check",20251220_013656,✅,❌,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302073_sibling_2,article_101009,a9d2c2f9b000,"The Open Road, Part II",How do Rat's actions toward Mole differ from Toad's actio...,91%,✅,10/11,length_check,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302073_sibling_3,article_101009,15e7b28bb3f6,"The Open Road, Part II",The narrator says that Mole 'was loyal to his friend' but...,91%,✅,10/11,standard_alignment,20251220_002738,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302073_sibling_4,article_101009,f99624568cf8,"The Open Road, Part II","In this passage, the narrator tells us that 'Poor Mole! H...",100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302074,article_101009,1ec9929c85d1,"The Open Road, Part II","PART B: Based on what each character says and does, what...",91%,✅,10/11,length_check,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302074_sibling_1,article_101009,15370d19355f,"The Open Road, Part II",Part of the text says: 'Rat could see that Mole wanted to...,100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302074_sibling_2,article_101009,20cd1b6fbac2,"The Open Road, Part II","At the beginning of the passage, Toad says boating is 'si...",91%,✅,10/11,difficulty_assessment,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302074_sibling_3,article_101009,d889e3cc9de6,"The Open Road, Part II",The passage shows three friends discussing a trip. Based...,100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302074_sibling_4,article_101009,ee3272fbbacc,"The Open Road, Part II","Throughout the passage, how does Toad's way of talking ab...",100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302079,article_101010,c3df6bae1945,"The Open Road, Part III","After lunch, Toad convinced his friends to go on a trip by",91%,✅,10/11,length_check,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302079_sibling_1,article_101010,ed87215e1281,"The Open Road, Part III","Based on the passage, why did Mole become so excited duri...",100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302079_sibling_2,article_101010,8a28ee1ae57b,"The Open Road, Part III",What happened right after the friends loaded the wagon?,100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302079_sibling_3,article_101010,9518ab5e3500,"The Open Road, Part III","According to the passage, how did other people on the roa...",91%,✅,10/11,length_check,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302079_sibling_4,article_101010,5521778ccd1a,"The Open Road, Part III","According to the passage, what caused the friends' wagon ...",91%,✅,10/11,length_check,20251220_013656,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302080,article_101010,74a5ec647b6c,"The Open Road, Part III",The author most likely included the description of the mo...,100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302080_sibling_1,article_101010,0c6e5cd8f228,"The Open Road, Part III",The author describes the motor car's shiny glass and leat...,100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302080_sibling_2,article_101010,99e0bbe5bcbb,"The Open Road, Part III",The author includes details about the dust cloud and fain...,91%,✅,10/11,length_check,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302080_sibling_3,article_101010,582c70d52ab1,"The Open Road, Part III","Based on the passage, why does the author mention that 'i...",91%,✅,10/11,difficulty_assessment,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302080_sibling_4,article_101010,e47d50431e59,"The Open Road, Part III",Why does the author describe the friends jumping into a d...,73%,❌,8/11,"plausibility, homogeneity, length_check",20251220_013656,✅,❌,❌,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302081,article_101010,72002b9de03c,"The Open Road, Part III","Read the sentence from the passage. ""He did not want to d...",100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302081_sibling_1,article_101010,e35955573439,"The Open Road, Part III",Read these sentences from the passage: 'He did not want t...,91%,✅,10/11,standard_alignment,20251220_002738,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302081_sibling_2,article_101010,435bd6e2633b,"The Open Road, Part III",What does Toad's statement 'This is the real life for a g...,100%,✅,11/11,,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302081_sibling_3,article_101010,72d8d0105edc,"The Open Road, Part III","Based on the passage, what message does the author convey...",91%,✅,10/11,length_check,20251220_002738,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302081_sibling_4,article_101010,9dfcc1c6dfc8,"The Open Road, Part III",What lesson can readers learn from how the friends' pleas...,82%,✅,9/11,"plausibility, homogeneity",20251220_013656,✅,❌,❌,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302082,article_101010,52c7dbbc64af,"The Open Road, Part III",When Toad first sees the motor car with its shiny glass a...,73%,❌,8/11,"plausibility, standard_alignment, clarity_precision",20251220_002738,✅,❌,✅,✅,❌,❌,✅,✅,✅,✅,✅
quiz_302082_sibling_1,article_101010,7bbcea3709b3,"The Open Road, Part III",When Toad stretches out his legs and says 'This is the re...,82%,✅,9/11,"plausibility, standard_alignment",20251220_002738,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302082_sibling_2,article_101010,edd83ad163ae,"The Open Road, Part III","Based on Rat's angry reaction after the crash, shaking hi...",82%,✅,9/11,"plausibility, standard_alignment",20251220_002738,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302082_sibling_3,article_101010,988f88313a23,"The Open Road, Part III",When the friends first hear the faint 'toot-toot' that so...,91%,✅,10/11,standard_alignment,20251220_002738,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302082_sibling_4,article_101010,88e2c205646b,"The Open Road, Part III",After the wagon crashes and Rat shouts at the motor car d...,82%,✅,9/11,"plausibility, standard_alignment",20251220_002738,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
